ua,software,software_type,hw,pop
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/601.1.37 (KHTML, like Gecko) Version/9.0 Safari/601.1.37",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; nl-nl) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3",3.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; zh-cn) AppleWebKit/525.13 (KHTML, like Gecko) Version/3.1 Safari/525.13.3",3.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.0; zh-cn) AppleWebKit/523.10.3 (KHTML, like Gecko) Version/3.0.4 Safari/523.10",3,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A4449b Safari/9537.53",7,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; en-us) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8 FBSMTWB",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0(iPad; U; CPU OS 8_1.2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.5 Mobile/8F191 Safari/6534.18.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 10_10 like Mac OS X) AppleWebKit/600.1.3 (KHTML, like Gecko) Version/8.0 Mobile/12A4345d Safari/600.1.4",8,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 5_1_1 like Mac OS X; pt_br) AppleWebKit/6534.46 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148a Safari/6533.18.5",5,iOS,Mobile - Phone,Uncommon
Safari/6534.57.2 CFNetwork/454.12.4 Darwin/10.8.0 (i386) (MacPro3%2C1),,Darwin,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3; en-us) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.2.1 Safari/525.19",3.2,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/11.0.2 Safari/533.22.3",11,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Stainless/0.8 like Version/5.1 Safari/534.48.3",5.1,Mac OS X,Computer,Uncommon
Mozilla/5.0 (iPhone; U; CPU iPhone OS 401 like Mac OS X; fr-CA) AppleWebKit/532.9 (KHTML like Gecko) Version/4.0.5 Mobile/8A306 Safari/6531.22.7,4,iOS,Mobile - Phone,Uncommon
"""Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3 like Mac OS X; pl-pl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5""",5,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_18_6; en-AU) AppleWebKit/537.15.22 (KHTML, like Gecko) Version/7.0.1 Safari/537.15.22",7,macOS,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 3_2_2 like Mac OS X) AppleWebKit/532.11 (KHTML, like Gecko) Version/4.0.4 Mobile/8F4 Safari/8535.21.10",4,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.34 (KHTML, like Gecko) Open-Sankore/2.4.2. Safari/534.34",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/69.0 Mobile/14D27 Safari/602.1",69,iOS,Mobile - Tablet,Uncommon
"Mozilla/9.9 (Macintosh; U; PPC Mac OS X 99_9_9; en-us) AppleWebKit/999.99.9 (KHTML, like Gecko) Version/9.9.9 Safari/999.99.9",9.9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.38.0.7 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",9,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1) AppleWebKit/536.36 (KHTML, like Gecko) Version/11.1 Mobile/10A5376e Safari/8536.25",11.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/538.1 (KHTML, like Gecko) next Version/7.0 Safari/538.1",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; PowerPC MorphOS 3.5; Odyssey Web Browser; rv:1.20) AppleWebKit/537.33 (KHTML, like Gecko) OWB/1.20 Safari/537.33",,Mac,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en_us) AppleWebKit/600.1.4.15.16 (KHTML, like Gecko) Version/5.0.5 Safari/600.1.4.15.16",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 Macintosh; U; Intel Mac OS X 10_6_3; zh-cn AppleWebKit/533.16 KHTML, like Gecko Version/5.0 Safari/533.16",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; nt-si) AppleWebKit/522.15.5 (KHTML, like Gecko) Version/3.0.3 Safari/522.15.5",3,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.00.53 (KHTML, like Gecko) Version/5.6.1 Safari/532.18",5.6,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/9.0.3 Safari/7046A194A",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (X11; Gentoo; en-IN) AppleWebKit/536.32 (KHTML, like Gecko) Version/5.1.1 Safari/536.32",5.1,A UNIX based OS,,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0.1 Mobile/14A403 Safari/602.1",10,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_1 like Mac OS X) AppleWebKit/604.4.7 (KHTML, like Gecko) Mobile/15C153 Version/11.0 Safari/604.4.7 (AirWatch Browser v6.6)",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1; chromeframe/25.0.1364.172) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1; en-us) AppleWebKit/538+ (KHTML, like Gecko) Version/7.1 Safari/538.15+",7.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/7.1 Mobile/10C5377h Safari/8536.31",7.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 8_2_2 like Mac OS X; en-SG) AppleWebKit/535.33 (KHTML, like Gecko) Version/7.0 Mobile/8C48a Safari/6533.18.5",7,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; de-de) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",5,Mac OS X,Computer,Uncommon
Mozilla/5.0 (iPod; U; CPU iPhone OS 432 like Mac OS X; fr-CA) AppleWebKit/533.17.9 (KHTML like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5,5,iOS,Mobile - Music Player,Uncommon
"Mozilla/5.0 (Tiphone T33/1.0 Browser/wap2.0 Sync/SyncClient1.1 Profile/MIDP-2.0 Configuration/CLDC-1.1)AppleWebKit/413 (KHTML, like Gecko) Safari/413",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-PH) AppleWebKit/534.17 (KHTML, like Gecko) Version/5.0.3 Safari/534.17",5,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11B554a Safari/8536.25",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-us) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 60_90_60 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/69.0 Mobile/14D27 Safari/602.1",69,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7.0.3 like Mac OS X; en_US) AppleWebKit/1 (KHTML, like Gecko) Mobile/1 Safari/1 iPhone/1 SellOnEtsy/1.1.1 rv:111.1.1",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.0; hr-hr) AppleWebKit/525.25 (KHTML, like Gecko) Version/3.2 Safari/525.25",3.2,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; 12.1 like Mac OS X; en) AppleWebKit/420+ (KHTML, like Gecko) Version/3.0 Mobile/241 Safari/419.3",3,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU OS 4_0 like Mac OS X; ru-ru) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8A293 Safari/6531.22.7",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.54.16 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",5.1,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; fr-ca) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.13",3.2,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 Safari/9537.53 Kitt/1.0.0/1",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.1 Mobile/14A403 Safari/602.1",10.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.54.16 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",5,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.14 (KHTML, like Gecko) Version/5.1.1 Safari/536.26.14",5.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (X11; OpenBSD) AppleWebKit/538.1 (KHTML, like Gecko) qutebrowser/0.10.1 Safari/538.1",,OpenBSD,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 9_0_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A452 Safari/601.1,gzip(gfe)",9,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0.3 Safari/604.3.5",11,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 5_0 like Mac OS X haw-US) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3",5.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9",8,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.75.14 (KHTML, LIKE gecko) Version/10.8.2 Safari/537.75.14",10.8,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10",6,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/538.1 (KHTML, like Gecko) Browser1 Safari/538.1",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B72 Safari/602.2.14 Version/10.1.5.1.7",10.1,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; pt-BR) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",5,Windows,Computer,Uncommon
"Mozilla/9.0 (iPad; CPU OS 60_90_60 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/69.0 Mobile/14D27 Safari/602.1",69,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B150 Safari/602.11492946648266",10,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X) AppleWebKit/538.1 (KHTML, like Gecko) UWKProcess Safari/538.1",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.0; zh-tw) AppleWebKit/523.6 (KHTML, like Gecko) Version/3.0.3 Safari/523.6",3,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) 1Password/5.5 (like Version/8.4.1 Mobile/12H321 Safari/600.1.4)",8.4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/11.0.1 Safari/601.2.7",11,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_1; zh-tw) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1",3.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_2 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5",5,iOS,Mobile - Phone,Uncommon
"CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.10",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.58.2 (KHTML, like Gecko, Safari/6534.58.2) ADM/724",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.0; nl-nl) AppleWebKit/525.7 (KHTML, like Gecko) Version/3.1 Safari/525.7",3.1,Windows,Computer,Uncommon
Mozilla/5.0 (iPod; U; CPU iPhone OS 434 like Mac OS X; haw-US) AppleWebKit/533.17.9 (KHTML like Gecko) Version/5.0.2 Mobile/8K2 Safari/6533.18.5,5,iOS,Mobile - Music Player,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5; en-US) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",10.1,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_5 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8L1 Safari/6531.22.7",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 4_2_1 like Mac OS X; el-gr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/534.34 (KHTML, like Gecko) Open-Sankore/2.4.b.2. Safari/534.34",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B466 Safari Line/4.9.2",,iOS,Mobile - Phone,Uncommon
"Zomg/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10",5.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) WebBrowser Safari/537.21",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H4086c Safari/600.1.4",8,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.0; xt-al) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.16",5,Windows,Computer,Uncommon
"Mozilla/5.0(iPad; U; CPU OS 8_1.1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.1.0 Mobile/8F191 Safari/6533.18.5",5.1,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7.1.2 like Mac OS X; en_US) AppleWebKit/1 (KHTML, like Gecko) Mobile/1 Safari/1 iPhone/1 EtsyInc/4.15.1 rv:4150103.0.0",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) SketchUp/14.0 (Mac; Safari)",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; de-de) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; HTC-P715a; en-ca) AppleWebKit/533.16 (KHTML, like Gecko) Version/5.0 Safari/533.1",5,Mac OS X,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.1 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",7.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) FluidApp Version/1955 Safari/537.77.4",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; en-us) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",4,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4; en-US) AppleWebKit/536.24.29 (KHTML, like Gecko) Version/7.0.3 Safari/536.24.29",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7.1.2 like Mac OS X; en_US) AppleWebKit/1 (KHTML, like Gecko) Mobile/1 Safari/1 iPhone/1 EtsyInc/4.2 rv:4020035.0.0",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 3_1_2 like Mac OS X; el-gr) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7D11 Safari/528.16",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/534.34 (KHTML, like Gecko) Leechcraft/0.6.70 Safari/534.34",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2_1 like Mac OS X; en-us ozone 0.9) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5F136 Safari/525.20",3.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.27.1 (KHTML, like Gecko) Version/5.1 Safari/534.50",5.1,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11D5127c Safari/9537.53",7,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/9.0 Mobile/11A465 Safari/9537.53",9,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/10.1 Safari/533.20.27",10.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.0; ku-DE) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27",5,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 EdgiOS/41.10.1.0 Mobile/15B202 Safari/604.3.5",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; N; Intel Mac OS X) AppleWebKit/538.1 (KHTML, like Gecko) clm-agent Safari/538.1",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Safari/530.17",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71",7,Mac OS X,Computer,Uncommon
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; Mozilla/5.0 (Macintosh; Intel Mac OS X 1091) AppleWebKit/537.73.11 (KHTML like Gecko) Version/7.0.1 Safari/537.73.11),7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; pt_PT) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12D508 Safari/600.1.4,gzip(gfe)",8,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_13_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B411 Safari/600.1.4",8,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU like Mac OS X; en) AppleWebKit/420+ (KHTML, like Gecko) Version/7.0 Mobile/1A498b Safari/419.3",7,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.34 (KHTML, like Gecko) RelIdApp76576/3.1.4 Safari/534.34",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 5_0 like Mac OS X; en-us) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.0.2 Mobile/9A5248d Safari/6533.18.5#2.0#TCL/TCL-ME-MT56-S1/19/tclwebkit1.0.2/1920*1080(513943875,null;221623629,21721b6c6f64464ca041040105391d74)",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0(iPad; U; CPU OS 8_1.1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.5 Mobile/8F191 Safari/6533.17.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.0; ko-kr) AppleWebKit/530.19.2 (KHTML, like Gecko) Version/4.0.2 Safari/530.19",4,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; er-bo) AppleWebKit/522.11 (KHTML, like Gecko) Version/3.0.2 Safari/522.12",3,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.2; ja-jp) AppleWebKit/531.21.11 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10",4,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 7_0_2 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Mobile/11A501 Safari Version/5.1",5.1,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0(iPad; U; CPU OS 8_1.1 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.4 Mobile/8F191 Safari/6534.17.4",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A432 Safari/604.1.38 Version/11.2.0.0.2",11.2,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Superbird/29.0.1548.1 Safari/537.36",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.56.5 (KHTML, like Gecko) Safari/522.0",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8 rv:2.0; en-US) AppleWebKit/534.38.7 (KHTML, like Gecko) Version/4.0.1 Safari/534.38.7",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8; en-CA) AppleWebKit/538.27.37 (KHTML, like Gecko) Version/5.0.3 Safari/538.27.37",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; en-us) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",4,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; es-xl) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.21 (KHTML, like Gecko) ROZKURWIACZ Safari/537.21",,Windows,Computer,Uncommon
"p 2 	Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Mobile/14E304 Safari/603.1.30 Version/10.1.5.2.5",10.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13) AppleWebKit/603.1.13 (KHTML, like Gecko) Version/11.0.3 Safari/603.1.13",11,macOS,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13) AppleWebKit/604.1.23(KHTML, like Gecko) Version/10.13.3 Safari/604.1.23",10,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 70_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/9.0 Mobile/11A465 Safari/9537.53",9,iOS,Mobile - Phone,Uncommon
